id,user_id,restaurant_id,total_price,order_status,pick_in_site
5171,user074,3,91.31,listo,False
5172,user036,22,200.92,listo,False
5173,user124,1,107.44,entregado,False
5174,user450,33,205.22,entregado,True
5175,user003,50,62.99,pendiente,True
5176,user167,19,174.81,listo,True
5177,user463,8,448.62,preparando,False
5178,user493,29,268.08,preparando,False
5179,user004,44,392.96,pendiente,False
5180,user089,10,173.34,preparando,True
5181,user195,2,178.73,listo,False
5182,user178,45,258.52,pendiente,False
5183,user316,7,499.47,listo,True
5184,user457,9,79.94,listo,True
5185,user323,34,171.81,entregado,False
5186,user216,10,409.78,preparando,False
5187,user110,34,208.48,listo,True
5188,user138,20,365.99,preparando,True
5189,user437,25,57.85,entregado,True
5190,user338,44,280.63,preparando,True
5191,user498,24,186.79,listo,False
5192,user133,47,494.36,preparando,True
5193,user485,11,64.21,entregado,True
5194,user280,28,188.88,pendiente,True
5195,user184,3,255.67,preparando,False
5196,user049,42,240.52,listo,False
5197,user391,9,316.99,listo,True
5198,user001,26,288.47,entregado,True
5199,user182,19,417.17,preparando,False
5200,user379,35,218.71,pendiente,True
5201,user438,50,284.69,entregado,False
5202,user352,10,273.45,pendiente,False
5203,user382,16,440.51,pendiente,True
5204,user085,20,339.27,pendiente,True
5205,user451,27,448.48,listo,False
5206,user389,2,445.38,entregado,False
5207,user275,10,142.84,entregado,False
5208,user315,16,286.58,entregado,False
5209,user003,34,479.67,entregado,False
5210,user215,2,226.81,preparando,True
5211,user219,28,121.6,entregado,True
5212,user014,21,399.28,preparando,True
5213,user466,22,270.95,entregado,False
5214,user235,42,433.27,listo,True
5215,user347,36,145.16,listo,False
5216,user468,31,363.09,pendiente,False
5217,user303,50,285.16,listo,False
5218,user286,24,191.15,entregado,True
5219,user286,30,149.46,listo,False
5220,user402,36,269.12,pendiente,True
5221,user127,38,478.34,listo,False
5222,user135,32,496.0,entregado,True
5223,user265,20,144.92,listo,False
5224,user377,49,494.19,listo,True
5225,user296,12,390.13,preparando,False
5226,user436,22,80.31,pendiente,True
5227,user149,38,175.27,entregado,False
5228,user483,27,158.74,preparando,True
5229,user150,33,466.72,listo,True
5230,user010,12,308.46,entregado,True
5231,user034,17,479.77,entregado,False
5232,user371,32,70.29,listo,False
5233,user439,17,295.27,preparando,True
5234,user339,18,350.27,entregado,False
5235,user488,4,475.89,listo,True
5236,user251,27,159.11,pendiente,True
5237,user111,33,316.78,pendiente,False
5238,user350,1,238.84,pendiente,True
5239,user263,50,350.25,preparando,False
5240,user232,39,109.88,preparando,False
5241,user259,9,473.49,entregado,True
5242,user209,13,377.66,entregado,False
5243,user318,21,355.97,listo,True
5244,user182,31,488.5,preparando,True
5245,user054,8,494.36,pendiente,False
5246,user116,39,192.34,preparando,False
5247,user417,42,363.18,entregado,True
5248,user275,6,107.88,preparando,True
5249,user332,14,140.59,listo,False
5250,user490,9,345.84,entregado,False
5251,user430,33,156.65,listo,True
5252,user432,2,130.36,entregado,True
5253,user263,36,95.73,preparando,False
5254,user459,22,122.51,entregado,False
5255,user007,30,491.62,preparando,False
5256,user236,39,70.07,entregado,False
5257,user500,23,69.31,preparando,False
5258,user222,5,354.95,pendiente,False
5259,user203,38,457.29,entregado,False
5260,user246,34,401.6,listo,False
5261,user422,6,287.12,listo,True
5262,user059,21,480.71,pendiente,True
5263,user182,36,190.47,pendiente,False
5264,user426,15,111.47,pendiente,False
5265,user038,37,286.85,preparando,False
5266,user338,42,88.19,preparando,True
5267,user052,47,90.08,preparando,False
5268,user494,41,51.19,preparando,True
5269,user473,31,85.66,listo,True
5270,user039,30,468.1,entregado,False
5271,user359,4,471.59,listo,False
5272,user275,49,214.99,listo,True
5273,user466,9,311.99,entregado,False
5274,user394,17,382.52,pendiente,True
5275,user396,43,310.89,listo,False
5276,user217,17,488.99,entregado,False
5277,user474,21,403.91,entregado,True
5278,user174,13,167.52,entregado,True
5279,user367,20,104.65,listo,False
5280,user187,19,404.87,preparando,False
5281,user416,18,416.18,listo,False
5282,user071,16,331.73,preparando,False
5283,user435,28,157.26,preparando,False
5284,user044,11,292.12,preparando,False
5285,user336,13,100.46,pendiente,False
5286,user441,22,153.17,listo,True
5287,user261,25,228.88,pendiente,False
5288,user151,30,387.57,entregado,False
5289,user400,3,497.95,listo,False
5290,user315,13,444.03,listo,False
5291,user357,3,278.96,preparando,True
5292,user032,10,299.39,entregado,False
5293,user307,31,301.08,listo,False
5294,user047,38,182.76,entregado,True
5295,user110,15,477.84,listo,False
5296,user349,44,214.34,preparando,True
5297,user214,4,290.33,entregado,False
5298,user010,7,273.55,preparando,False
5299,user313,39,179.19,listo,True
5300,user131,40,491.22,entregado,False
5301,user241,36,493.87,pendiente,False
5302,user063,25,331.12,listo,True
5303,user083,38,245.71,entregado,True
5304,user370,14,202.4,entregado,False
5305,user461,45,225.32,pendiente,True
5306,user303,29,318.28,listo,False
5307,user371,3,423.4,preparando,True
5308,user025,9,269.43,entregado,False
5309,user329,19,387.24,entregado,False
5310,user118,11,355.42,entregado,True
5311,user234,8,389.88,entregado,True
5312,user251,40,427.6,pendiente,True
5313,user132,22,127.16,listo,True
5314,user271,49,419.52,entregado,True
5315,user358,3,208.34,preparando,True
5316,user327,3,134.28,listo,False
5317,user499,31,293.53,pendiente,False
5318,user346,50,205.96,pendiente,False
5319,user376,43,225.31,listo,False
5320,user082,42,110.86,preparando,False
5321,user241,15,382.72,entregado,True
5322,user249,15,161.15,pendiente,True
5323,user468,2,61.79,entregado,True
5324,user123,47,475.65,preparando,False
5325,user395,24,153.13,preparando,False
5326,user420,19,481.83,entregado,True
5327,user178,20,149.92,pendiente,True
5328,user315,10,448.87,listo,True
5329,user086,50,357.09,entregado,False
5330,user414,25,489.42,preparando,True
5331,user240,43,155.27,pendiente,True
5332,user197,1,364.92,entregado,True
5333,user488,40,466.82,preparando,False
5334,user206,10,192.35,listo,False
5335,user253,5,286.64,listo,False
5336,user349,20,406.42,pendiente,True
5337,user260,35,74.09,listo,False
5338,user119,24,497.69,pendiente,True
5339,user321,19,349.59,pendiente,False
5340,user347,26,268.62,pendiente,False
5341,user121,24,289.83,listo,True
5342,user377,18,73.35,pendiente,False
5343,user407,6,323.2,listo,True
5344,user443,6,377.03,pendiente,False
5345,user354,12,485.46,listo,True
5346,user320,5,218.79,pendiente,False
5347,user267,36,460.6,preparando,True
5348,user252,9,395.22,preparando,True
5349,user468,43,433.32,pendiente,True
5350,user173,12,432.17,entregado,False
5351,user381,44,465.97,preparando,True
5352,user134,13,119.26,listo,True
5353,user019,30,438.43,preparando,True
5354,user252,28,449.35,entregado,True
5355,user241,39,76.75,pendiente,False
5356,user013,48,300.75,listo,False
5357,user138,5,461.53,preparando,False
5358,user498,9,54.29,listo,True
5359,user278,46,309.93,pendiente,True
5360,user143,3,276.24,listo,False
5361,user176,9,77.25,listo,True
5362,user402,3,363.29,entregado,True
5363,user213,8,231.56,entregado,True
5364,user373,21,487.1,preparando,True
5365,user266,37,133.89,pendiente,False
5366,user235,24,424.63,listo,True
5367,user475,40,364.25,preparando,True
5368,user164,13,388.7,preparando,True
5369,user461,8,79.18,listo,False
5370,user338,1,322.46,pendiente,True
5371,user142,46,243.65,entregado,True
5372,user435,33,308.23,entregado,False
5373,user427,31,468.28,preparando,True
5374,user185,32,421.35,preparando,True
5375,user230,42,112.77,pendiente,False
5376,user026,37,366.9,preparando,False
5377,user039,6,165.82,preparando,True
5378,user295,20,377.33,listo,True
5379,user254,19,187.91,preparando,True
5380,user102,37,472.82,pendiente,False
5381,user276,12,111.91,pendiente,True
5382,user412,47,393.14,listo,True
5383,user256,45,341.21,entregado,False
5384,user447,3,346.13,pendiente,True
5385,user084,21,318.78,pendiente,False
5386,user097,3,279.41,pendiente,True
5387,user241,47,94.8,entregado,True
5388,user356,28,282.59,preparando,False
5389,user086,17,171.57,listo,True
5390,user166,4,319.25,pendiente,True
5391,user079,28,470.11,listo,True
5392,user221,28,470.12,pendiente,False
5393,user500,1,266.48,entregado,True
5394,user060,35,144.79,entregado,False
5395,user025,23,489.02,preparando,True
5396,user436,37,56.05,entregado,True
5397,user268,30,416.25,pendiente,True
5398,user154,40,275.59,preparando,True
5399,user181,39,58.5,preparando,False
5400,user451,19,235.16,listo,True
5401,user156,8,206.77,pendiente,False
5402,user426,45,360.47,pendiente,False
5403,user060,33,215.87,preparando,True
5404,user203,43,60.21,pendiente,True
5405,user190,38,304.88,pendiente,True
5406,user095,33,404.34,entregado,False
5407,user221,50,83.44,entregado,True
5408,user082,45,239.98,entregado,True
5409,user040,4,140.62,entregado,False
5410,user341,4,142.31,preparando,False
5411,user198,17,86.17,listo,False
5412,user124,30,145.53,pendiente,True
5413,user199,39,440.92,pendiente,False
5414,user207,49,438.03,listo,False
5415,user228,43,381.77,pendiente,True
5416,user033,35,276.53,entregado,True
5417,user359,44,397.6,pendiente,True
5418,user256,44,338.88,preparando,True
5419,user061,6,196.64,entregado,True
5420,user449,43,205.47,pendiente,False
5421,user026,32,142.8,entregado,False
5422,user496,37,229.7,listo,True
5423,user095,13,498.58,entregado,True
5424,user115,49,227.94,listo,True
5425,user362,48,221.68,listo,True
5426,user345,43,228.19,pendiente,False
5427,user082,41,431.72,listo,False
5428,user392,1,455.71,listo,False
5429,user004,37,90.29,preparando,True
5430,user299,19,293.83,pendiente,True
5431,user415,23,354.12,pendiente,True
5432,user084,7,400.33,preparando,True
5433,user307,7,359.26,entregado,True
5434,user452,4,333.24,preparando,False
5435,user123,21,296.42,entregado,True
5436,user157,29,112.68,preparando,False
5437,user361,27,53.27,preparando,False
5438,user280,2,470.48,pendiente,True
5439,user424,36,484.59,pendiente,True
5440,user322,12,90.99,entregado,False
5441,user222,12,218.64,entregado,False
5442,user160,10,84.44,listo,False
5443,user448,36,381.67,listo,True
5444,user480,14,369.12,pendiente,False
5445,user066,27,124.77,pendiente,True
5446,user414,27,61.29,entregado,False
5447,user051,30,306.62,pendiente,True
5448,user419,48,240.53,entregado,True
5449,user041,15,187.41,pendiente,True
5450,user095,42,325.24,pendiente,False
5451,user011,3,80.06,pendiente,False
5452,user339,19,226.58,pendiente,False
5453,user268,35,452.08,listo,True
5454,user457,37,395.6,pendiente,True
5455,user362,21,288.51,listo,True
5456,user465,14,452.11,entregado,False
5457,user068,14,378.31,listo,True
5458,user366,2,453.49,pendiente,True
5459,user202,39,312.94,preparando,True
5460,user395,28,200.29,entregado,True
5461,user433,5,99.55,preparando,False
5462,user081,37,224.43,pendiente,True
5463,user494,22,348.0,entregado,True
5464,user476,20,478.34,preparando,True
5465,user385,50,98.74,entregado,False
5466,user006,19,164.79,entregado,False
5467,user497,1,334.98,pendiente,True
5468,user211,8,77.1,listo,False
5469,user294,6,83.37,entregado,False
5470,user396,22,303.85,listo,False
5471,user488,24,205.38,entregado,False
5472,user371,21,148.31,listo,False
5473,user186,50,400.66,listo,True
5474,user232,3,98.67,entregado,True
5475,user330,14,169.52,preparando,True
5476,user247,40,400.11,pendiente,False
5477,user440,8,258.37,listo,True
5478,user150,35,345.09,preparando,True
5479,user038,33,188.75,listo,True
5480,user220,31,175.74,listo,False
5481,user422,26,103.87,entregado,False
5482,user475,47,355.69,entregado,False
5483,user456,39,265.24,pendiente,False
5484,user365,29,87.99,preparando,True
5485,user488,10,146.86,pendiente,False
5486,user250,40,239.34,preparando,True
5487,user461,35,121.63,entregado,True
5488,user028,3,443.9,listo,True
5489,user029,48,117.41,listo,True
5490,user049,38,406.7,entregado,False
5491,user155,43,271.23,listo,False
5492,user434,11,64.19,entregado,False
5493,user439,14,287.79,preparando,True
5494,user344,50,231.68,listo,True
5495,user242,17,103.3,preparando,True
5496,user208,40,313.02,entregado,True
5497,user005,36,160.41,listo,True
5498,user208,14,309.91,pendiente,False
5499,user204,42,68.62,pendiente,True
5500,user062,9,82.9,preparando,False
5501,user494,44,418.72,preparando,False
5502,user467,48,148.36,listo,False
5503,user479,16,175.18,pendiente,False
5504,user208,35,190.8,preparando,False
5505,user197,44,91.49,listo,False
5506,user217,33,133.56,entregado,False
5507,user212,13,420.63,preparando,False
5508,user203,2,286.88,preparando,False
5509,user032,16,401.14,listo,True
5510,user205,41,380.91,preparando,False
5511,user321,47,57.27,preparando,False
5512,user254,2,283.58,entregado,False
5513,user016,23,358.67,entregado,False
5514,user101,17,486.47,entregado,False
5515,user047,20,118.8,preparando,True
5516,user490,13,321.6,entregado,False
5517,user257,26,361.6,listo,False
5518,user138,6,484.31,pendiente,True
5519,user158,4,423.65,listo,False
5520,user342,23,207.09,preparando,False
5521,user404,31,429.19,listo,False
5522,user475,37,452.24,listo,True
5523,user318,15,67.88,entregado,False
5524,user065,25,73.88,preparando,True
5525,user285,38,180.5,entregado,True
5526,user397,8,210.93,entregado,True
5527,user176,39,454.96,pendiente,False
5528,user407,13,169.27,listo,False
5529,user164,42,366.98,listo,True
5530,user223,5,86.04,listo,False
5531,user148,1,341.89,entregado,False
5532,user232,28,337.2,listo,False
5533,user064,31,238.34,entregado,True
5534,user104,41,116.99,pendiente,True
5535,user138,9,270.89,pendiente,False
5536,user010,12,461.12,preparando,True
5537,user477,41,488.08,preparando,True
5538,user196,31,251.4,listo,False
5539,user420,13,346.94,listo,False
5540,user339,5,53.77,entregado,True
5541,user332,24,117.45,pendiente,True
5542,user373,46,298.84,pendiente,True
5543,user176,49,352.92,listo,True
5544,user189,25,331.14,pendiente,False
5545,user167,30,57.8,listo,False
5546,user346,23,126.74,preparando,True
5547,user060,41,118.18,entregado,True
5548,user159,34,373.7,preparando,True
5549,user454,6,317.74,listo,False
5550,user106,42,495.96,pendiente,False
5551,user399,24,474.59,listo,False
5552,user121,22,61.61,preparando,True
5553,user088,50,366.2,pendiente,True
5554,user432,3,135.54,entregado,True
5555,user429,24,334.2,pendiente,False
5556,user188,29,75.87,listo,True
5557,user150,11,180.9,entregado,True
5558,user086,14,253.41,preparando,False
5559,user492,26,76.47,preparando,True
5560,user498,50,496.55,preparando,True
5561,user100,1,262.77,listo,False
5562,user165,39,255.17,listo,True
5563,user238,44,102.9,listo,True
5564,user141,7,222.29,pendiente,False
5565,user161,6,307.51,pendiente,True
5566,user365,47,181.07,pendiente,False
5567,user311,44,175.03,pendiente,False
5568,user196,15,361.06,listo,True
5569,user477,11,452.83,preparando,True
5570,user336,40,310.7,preparando,True
5571,user244,50,172.15,pendiente,True
5572,user170,11,139.07,entregado,True
5573,user475,14,375.34,entregado,False
5574,user149,4,186.57,entregado,False
5575,user390,40,55.24,pendiente,False
5576,user441,38,237.85,listo,False
5577,user165,46,208.99,preparando,False
5578,user109,49,339.77,listo,False
5579,user062,28,313.4,listo,True
5580,user258,33,373.52,preparando,True
5581,user271,6,431.58,entregado,True
5582,user020,25,53.7,listo,False
5583,user321,11,224.3,pendiente,False
5584,user490,21,134.01,preparando,False
5585,user441,7,308.41,entregado,False
5586,user101,8,150.15,listo,False
5587,user381,14,488.81,pendiente,False
5588,user011,3,70.37,listo,False
5589,user491,26,89.86,listo,True
5590,user278,16,476.99,pendiente,False
5591,user242,34,179.66,entregado,True
5592,user315,29,333.9,pendiente,False
5593,user114,10,331.14,entregado,True
5594,user071,20,157.3,pendiente,True
5595,user278,16,367.85,preparando,False
5596,user480,14,349.82,preparando,True
5597,user497,10,388.44,listo,False
5598,user216,44,256.57,listo,False
5599,user176,48,78.05,preparando,False
5600,user160,37,367.37,preparando,True
5601,user333,11,126.3,preparando,False
5602,user169,22,469.13,listo,True
5603,user176,4,306.75,pendiente,False
5604,user273,15,181.62,listo,True
5605,user238,32,67.98,entregado,False
5606,user268,24,451.33,preparando,False
5607,user164,48,349.64,listo,True
5608,user096,20,430.27,listo,True
5609,user408,50,82.91,preparando,False
5610,user117,33,110.96,preparando,True
5611,user260,23,337.06,entregado,True
5612,user306,36,363.02,pendiente,True
5613,user465,22,235.35,listo,False
5614,user321,13,469.41,pendiente,False
5615,user336,24,344.07,entregado,True
5616,user205,11,110.68,listo,True
5617,user392,43,186.69,listo,True
5618,user075,39,69.43,preparando,True
5619,user151,3,210.46,entregado,True
5620,user164,23,92.02,pendiente,False
5621,user404,31,410.04,entregado,True
5622,user083,14,256.32,entregado,False
5623,user167,35,105.15,entregado,False
5624,user301,7,153.87,preparando,True
5625,user359,50,82.29,preparando,False
5626,user332,26,230.13,preparando,False
5627,user208,5,269.38,preparando,False
5628,user177,23,346.88,pendiente,False
5629,user325,37,195.94,preparando,False
5630,user243,4,197.03,preparando,True
5631,user382,27,486.07,entregado,False
5632,user483,44,206.55,pendiente,True
5633,user246,40,306.63,preparando,False
5634,user116,40,281.1,pendiente,True
5635,user127,36,51.76,preparando,False
5636,user063,37,147.53,pendiente,False
5637,user249,18,163.33,listo,False
5638,user138,36,61.57,entregado,False
5639,user292,48,300.35,listo,False
5640,user338,24,212.9,pendiente,False
5641,user294,12,90.81,pendiente,True
5642,user432,36,190.96,pendiente,False
5643,user288,36,54.88,pendiente,False
5644,user494,32,245.19,listo,False
5645,user058,3,172.37,preparando,True
5646,user232,49,80.55,preparando,True
5647,user020,16,116.76,entregado,False
5648,user088,18,373.32,preparando,False
5649,user494,38,90.26,entregado,True
5650,user320,42,193.11,pendiente,True
5651,user062,39,326.71,pendiente,False
5652,user264,46,323.25,entregado,False
5653,user168,11,194.34,listo,True
5654,user417,28,171.6,listo,False
5655,user388,34,179.88,preparando,False
5656,user191,35,274.42,entregado,True
5657,user332,13,394.27,listo,False
5658,user041,16,228.08,listo,True
5659,user236,11,378.05,entregado,True
5660,user033,15,337.98,listo,False
5661,user461,2,201.52,listo,False
5662,user118,45,329.09,preparando,False
5663,user232,43,266.81,listo,True
5664,user393,30,443.36,listo,True
5665,user201,50,496.29,entregado,False
5666,user049,17,430.23,preparando,True
5667,user349,38,149.18,entregado,False
5668,user313,48,134.57,preparando,True
5669,user273,2,302.56,pendiente,False
5670,user045,30,463.7,preparando,True
5671,user349,12,332.82,preparando,True
5672,user310,33,280.58,entregado,True
5673,user428,49,216.95,listo,True
5674,user168,22,455.31,pendiente,True
5675,user246,8,74.47,pendiente,False
5676,user313,25,362.43,listo,True
5677,user067,47,360.88,listo,False
5678,user427,41,75.39,entregado,True
5679,user325,41,410.13,preparando,False
5680,user080,16,119.62,preparando,False
5681,user131,5,389.95,preparando,True
5682,user445,22,470.09,listo,False
5683,user065,17,226.01,pendiente,False
5684,user232,50,457.93,pendiente,False
5685,user011,14,305.09,listo,True
5686,user320,23,118.03,preparando,False
5687,user408,9,247.5,listo,False
5688,user134,41,417.8,listo,False
5689,user185,31,427.65,pendiente,False
5690,user170,12,252.11,listo,False
5691,user011,33,276.58,preparando,False
5692,user217,4,285.63,entregado,True
5693,user400,21,363.69,entregado,False
5694,user496,43,85.94,entregado,True
5695,user109,19,135.08,preparando,False
5696,user004,43,345.38,preparando,False
5697,user482,48,76.41,pendiente,True
5698,user158,33,127.11,entregado,False
5699,user319,48,83.22,listo,False
5700,user011,4,448.94,listo,True
5701,user074,7,288.48,preparando,True
5702,user098,49,173.36,preparando,True
5703,user315,27,352.6,listo,False
5704,user346,21,108.82,pendiente,False
5705,user356,44,249.03,entregado,True
5706,user249,20,209.27,listo,False
5707,user118,41,437.35,entregado,True
5708,user082,20,420.17,entregado,True
5709,user405,40,197.29,entregado,True
5710,user383,21,167.8,preparando,True
5711,user236,8,259.78,listo,True
5712,user483,39,325.02,entregado,False
5713,user149,37,166.56,pendiente,False
5714,user326,9,301.61,preparando,True
5715,user431,11,155.9,listo,False
5716,user179,41,168.54,pendiente,True
5717,user176,18,158.32,pendiente,True
5718,user325,18,361.43,preparando,False
5719,user263,28,233.81,entregado,True
5720,user267,29,314.54,preparando,False
5721,user361,11,333.41,preparando,False
5722,user150,25,336.19,entregado,True
5723,user065,40,355.6,entregado,False
5724,user168,45,471.96,entregado,True
5725,user221,11,164.3,preparando,False
5726,user056,20,454.43,listo,False
5727,user274,5,378.8,entregado,True
5728,user038,21,386.47,preparando,True
5729,user225,40,357.28,preparando,True
5730,user383,38,120.29,entregado,False
5731,user403,8,363.17,entregado,True
5732,user454,14,379.73,pendiente,True
5733,user147,12,458.62,listo,False
5734,user437,16,223.0,entregado,False
5735,user156,33,288.53,pendiente,False
5736,user386,18,464.91,pendiente,False
5737,user328,2,71.13,preparando,False
5738,user034,47,378.65,entregado,True
5739,user036,34,304.73,preparando,True
5740,user383,39,285.41,listo,False
5741,user447,41,130.65,pendiente,True
5742,user375,47,77.77,listo,True
5743,user398,3,494.04,entregado,False
5744,user255,36,387.2,pendiente,False
5745,user446,17,361.68,listo,True
5746,user336,38,351.52,entregado,False
5747,user041,20,139.49,pendiente,True
5748,user227,48,285.83,pendiente,False
5749,user460,5,334.73,pendiente,True
5750,user335,13,320.24,pendiente,True
5751,user128,36,365.62,listo,True
5752,user480,5,177.86,listo,True
5753,user240,50,307.46,preparando,True
5754,user155,38,372.0,entregado,False
5755,user002,33,74.37,pendiente,False
5756,user241,3,436.25,preparando,True
5757,user468,19,106.41,entregado,True
5758,user396,14,222.2,pendiente,False
5759,user187,47,217.34,pendiente,False
5760,user290,26,133.97,entregado,True
5761,user070,7,270.67,preparando,True
5762,user162,4,454.35,entregado,False
5763,user221,13,455.4,preparando,False
5764,user215,22,202.68,entregado,True
5765,user119,23,491.01,pendiente,True
5766,user340,23,240.26,preparando,True
5767,user251,44,106.09,pendiente,True
5768,user073,2,355.41,pendiente,True
5769,user456,50,232.42,listo,True
5770,user293,18,61.16,preparando,False
5771,user313,50,214.26,preparando,False
5772,user275,21,497.11,entregado,False
5773,user421,15,53.65,entregado,False
5774,user176,30,369.05,pendiente,True
5775,user389,26,135.14,pendiente,False
5776,user492,12,273.07,entregado,False
5777,user183,2,131.54,pendiente,False
5778,user228,29,114.35,listo,True
5779,user427,47,331.75,listo,True
5780,user140,2,114.73,listo,False
5781,user201,13,79.11,pendiente,True
5782,user438,46,78.58,entregado,True
5783,user285,13,367.54,pendiente,False
5784,user374,35,76.88,listo,True
5785,user230,20,453.07,preparando,True
5786,user487,31,212.67,listo,False
5787,user378,34,58.31,listo,False
5788,user101,5,480.09,listo,False
5789,user484,8,348.05,entregado,False
5790,user383,46,170.75,listo,False
5791,user366,7,305.2,entregado,True
5792,user486,2,136.36,entregado,True
5793,user467,44,119.64,listo,False
5794,user315,33,263.84,preparando,True
5795,user177,28,269.34,pendiente,False
5796,user329,26,143.49,pendiente,True
5797,user171,7,144.98,preparando,False
5798,user197,42,207.01,listo,True
5799,user410,23,318.19,listo,True
5800,user444,17,51.35,entregado,False
5801,user180,45,121.41,entregado,False
5802,user167,47,189.72,pendiente,False
5803,user315,17,58.05,preparando,True
5804,user413,7,211.6,entregado,False
5805,user435,10,52.32,pendiente,True
5806,user480,32,68.95,pendiente,True
5807,user233,6,373.43,entregado,True
5808,user178,39,434.72,listo,True
5809,user132,34,94.33,preparando,True
5810,user169,6,287.18,preparando,False
5811,user435,27,306.21,pendiente,True
5812,user125,40,491.31,pendiente,False
5813,user319,16,434.52,entregado,True
5814,user216,12,499.41,preparando,False
5815,user109,38,472.46,entregado,True
5816,user356,1,498.94,listo,True
5817,user391,29,331.47,pendiente,True
5818,user222,26,233.48,entregado,True
5819,user168,43,341.22,preparando,True
5820,user300,4,419.66,entregado,False
5821,user159,2,345.3,pendiente,False
5822,user311,35,409.85,pendiente,True
5823,user218,23,486.52,pendiente,False
5824,user409,26,465.07,listo,False
5825,user472,16,183.86,entregado,False
5826,user441,19,449.68,pendiente,True
5827,user493,41,114.87,preparando,True
5828,user464,14,295.45,listo,False
5829,user440,46,200.71,entregado,False
5830,user339,33,369.06,preparando,True
5831,user366,36,384.9,listo,True
5832,user343,44,373.32,preparando,False
5833,user251,44,361.33,pendiente,True
5834,user206,23,119.57,preparando,True
5835,user308,11,215.87,preparando,False
5836,user031,24,323.04,entregado,False
5837,user225,21,358.83,pendiente,False
5838,user034,23,222.02,preparando,True
5839,user004,26,235.3,pendiente,True
5840,user323,18,147.23,preparando,False
5841,user447,47,344.55,preparando,False
5842,user411,29,118.88,preparando,True
5843,user472,28,149.16,entregado,True
5844,user011,29,418.01,pendiente,True
5845,user240,27,263.97,preparando,False
5846,user462,22,461.39,listo,False
5847,user340,19,319.52,listo,False
5848,user496,22,63.47,pendiente,False
5849,user017,40,374.47,entregado,False
5850,user088,28,107.13,preparando,False
5851,user261,9,197.2,preparando,True
5852,user062,31,419.96,preparando,False
5853,user259,5,201.27,listo,True
5854,user431,14,108.24,pendiente,False
5855,user169,2,288.48,listo,False
5856,user445,10,399.92,pendiente,False
5857,user169,43,445.32,entregado,False
5858,user286,12,303.94,pendiente,False
5859,user443,5,409.13,listo,True
5860,user160,20,430.87,preparando,True
5861,user265,46,237.55,entregado,False
5862,user333,17,384.18,entregado,False
5863,user262,36,417.36,preparando,False
5864,user318,23,468.61,listo,False
5865,user137,13,366.89,preparando,True
5866,user298,50,228.55,preparando,True
5867,user393,42,412.45,pendiente,True
5868,user327,14,441.31,preparando,False
5869,user271,3,243.04,pendiente,True
5870,user433,13,134.74,preparando,True
5871,user125,5,477.38,pendiente,True
5872,user068,22,351.83,listo,True
5873,user086,30,119.15,preparando,False
5874,user236,19,152.53,preparando,False
5875,user406,41,431.13,listo,True
5876,user283,8,105.83,entregado,True
5877,user249,27,220.16,preparando,False
5878,user499,30,118.55,entregado,True
5879,user494,44,205.8,pendiente,True
5880,user385,43,259.11,preparando,True
5881,user296,32,138.57,entregado,True
5882,user335,4,270.95,preparando,False
5883,user181,19,104.72,entregado,False
5884,user204,5,70.49,pendiente,False
5885,user224,37,242.94,pendiente,True
5886,user111,17,208.13,listo,False
5887,user336,3,205.87,pendiente,True
5888,user161,40,193.43,pendiente,False
5889,user252,19,286.01,entregado,False
5890,user184,9,268.74,listo,False
5891,user325,22,457.33,preparando,True
5892,user257,30,136.02,preparando,True
5893,user186,21,178.74,listo,False
5894,user014,7,101.6,entregado,True
5895,user443,41,414.51,pendiente,True
5896,user333,43,120.86,preparando,True
5897,user176,38,283.59,preparando,False
5898,user139,1,448.52,pendiente,False
5899,user107,33,448.46,pendiente,True
5900,user441,9,64.89,preparando,False
5901,user470,38,96.14,entregado,True
5902,user254,20,400.42,listo,False
5903,user128,36,442.93,pendiente,True
5904,user115,5,353.34,entregado,True
5905,user319,49,495.13,listo,True
5906,user171,38,371.2,listo,True
5907,user222,40,90.41,preparando,False
5908,user169,32,113.81,entregado,False
5909,user456,28,188.19,pendiente,True
5910,user456,26,400.18,entregado,False
5911,user322,28,346.53,preparando,True
5912,user077,32,443.46,listo,True
5913,user130,3,461.82,pendiente,True
5914,user055,44,392.81,entregado,True
5915,user355,4,414.31,pendiente,False
5916,user221,26,170.47,pendiente,False
5917,user269,33,410.89,listo,False
5918,user129,33,267.33,pendiente,True
5919,user358,14,369.97,entregado,False
5920,user121,49,90.63,entregado,True
5921,user161,23,425.48,preparando,False
5922,user024,34,307.31,pendiente,False
5923,user286,1,293.45,listo,True
5924,user239,8,138.89,pendiente,False
5925,user478,37,329.35,pendiente,False
5926,user226,36,294.47,listo,True
5927,user198,41,52.88,preparando,True
5928,user309,14,51.37,pendiente,False
5929,user064,23,119.34,pendiente,False
5930,user097,17,68.23,entregado,True
5931,user493,50,499.53,pendiente,False
5932,user134,18,183.15,entregado,True
5933,user400,20,183.82,preparando,False
5934,user086,10,55.38,listo,True
5935,user471,35,238.15,pendiente,True
5936,user317,23,118.08,entregado,False
5937,user219,21,334.09,preparando,True
5938,user240,19,324.88,preparando,False
5939,user471,44,127.99,preparando,True
5940,user334,37,369.04,preparando,True
5941,user269,38,449.51,preparando,True
5942,user300,26,74.86,pendiente,False
5943,user131,15,487.46,pendiente,True
5944,user359,43,132.88,listo,False
5945,user062,15,290.89,listo,False
5946,user401,38,315.62,pendiente,False
