id,user_id,restaurant_id,reservation_time,status
2635,user033,36,2025-03-10 15:30:00,confirmada
2636,user210,12,2025-06-22 19:30:00,cancelada
2637,user279,5,2025-01-27 13:00:00,cancelada
2638,user022,4,2025-04-14 19:30:00,confirmada
2639,user175,17,2025-03-29 21:00:00,cancelada
2640,user278,10,2024-12-27 14:30:00,cancelada
2641,user212,36,2025-01-02 12:30:00,cancelada
2642,user270,46,2024-08-05 16:45:00,cancelada
2643,user104,36,2025-02-16 17:45:00,cancelada
2644,user088,8,2024-07-01 12:00:00,cancelada
2645,user449,48,2024-08-17 14:30:00,confirmada
2646,user386,34,2024-01-31 18:30:00,confirmada
2647,user422,14,2025-06-05 18:45:00,confirmada
2648,user106,41,2024-01-17 18:00:00,confirmada
2649,user050,22,2025-01-22 22:45:00,confirmada
2650,user400,44,2024-01-06 12:15:00,cancelada
2651,user021,32,2024-12-31 16:30:00,cancelada
2652,user213,6,2025-05-05 16:45:00,confirmada
2653,user016,44,2024-06-30 18:30:00,cancelada
2654,user211,25,2025-03-22 19:15:00,confirmada
2655,user311,3,2024-10-22 22:30:00,confirmada
2656,user124,4,2025-03-08 20:00:00,confirmada
2657,user015,20,2025-06-11 14:15:00,confirmada
2658,user441,19,2024-04-05 12:00:00,confirmada
2659,user288,16,2025-01-25 22:45:00,confirmada
2660,user492,15,2025-04-11 18:00:00,cancelada
2661,user143,14,2024-08-21 19:45:00,confirmada
2662,user404,18,2025-03-06 20:45:00,cancelada
2663,user380,41,2025-03-08 18:15:00,confirmada
2664,user407,24,2024-06-14 22:45:00,confirmada
2665,user124,20,2024-11-23 19:45:00,cancelada
2666,user188,9,2025-02-03 15:30:00,confirmada
2667,user325,16,2024-03-10 21:15:00,cancelada
2668,user245,13,2024-03-17 15:30:00,cancelada
2669,user324,5,2024-01-13 18:00:00,confirmada
2670,user310,42,2024-01-28 20:45:00,confirmada
2671,user366,5,2024-04-10 16:45:00,cancelada
2672,user048,10,2025-06-12 12:00:00,confirmada
2673,user381,20,2024-05-26 17:45:00,cancelada
2674,user154,39,2025-01-07 22:30:00,confirmada
2675,user422,21,2024-08-25 18:45:00,confirmada
2676,user329,31,2024-08-02 14:45:00,cancelada
2677,user349,28,2025-02-21 20:30:00,cancelada
2678,user352,11,2025-01-25 21:45:00,cancelada
2679,user104,46,2025-03-20 12:15:00,confirmada
2680,user158,31,2024-07-04 15:45:00,cancelada
2681,user254,47,2024-02-03 20:00:00,confirmada
2682,user027,29,2025-02-21 12:45:00,cancelada
2683,user496,38,2024-11-02 17:15:00,cancelada
2684,user197,4,2025-05-30 22:15:00,cancelada
2685,user375,21,2025-01-14 18:30:00,confirmada
2686,user379,8,2024-05-11 18:00:00,confirmada
2687,user122,32,2025-02-27 17:30:00,cancelada
2688,user307,14,2024-06-22 18:30:00,cancelada
2689,user322,6,2025-06-20 13:15:00,confirmada
2690,user173,8,2024-02-07 16:30:00,cancelada
2691,user031,10,2024-11-25 21:15:00,cancelada
2692,user227,31,2024-04-07 13:00:00,confirmada
2693,user419,45,2024-11-05 12:45:00,confirmada
2694,user146,8,2024-09-02 19:30:00,cancelada
2695,user247,34,2024-01-31 17:00:00,cancelada
2696,user442,8,2024-12-03 20:30:00,cancelada
2697,user083,30,2024-08-17 17:45:00,confirmada
2698,user149,17,2024-10-25 12:00:00,confirmada
2699,user145,36,2024-10-05 15:45:00,cancelada
2700,user189,37,2025-01-20 13:15:00,confirmada
2701,user470,42,2025-01-02 19:00:00,cancelada
2702,user130,20,2024-06-21 12:30:00,cancelada
2703,user463,44,2025-01-11 13:15:00,cancelada
2704,user092,12,2024-09-04 15:00:00,confirmada
2705,user302,26,2024-07-21 22:15:00,confirmada
2706,user210,7,2025-03-30 17:15:00,confirmada
2707,user241,38,2025-03-23 21:30:00,cancelada
2708,user437,26,2025-02-21 18:00:00,confirmada
2709,user391,13,2024-02-25 19:15:00,confirmada
2710,user409,50,2025-06-12 22:30:00,cancelada
2711,user001,39,2024-12-24 19:45:00,cancelada
2712,user038,38,2024-03-27 16:00:00,cancelada
2713,user446,30,2024-11-17 19:30:00,cancelada
2714,user089,6,2025-02-20 17:00:00,confirmada
2715,user386,33,2024-02-24 15:00:00,cancelada
2716,user046,28,2024-03-23 21:30:00,cancelada
2717,user492,12,2025-01-17 21:30:00,cancelada
2718,user305,9,2025-03-18 15:00:00,cancelada
2719,user447,21,2025-03-05 19:15:00,confirmada
2720,user251,16,2024-12-14 15:00:00,confirmada
2721,user002,38,2024-06-25 22:30:00,confirmada
2722,user275,45,2024-02-16 12:45:00,confirmada
2723,user040,29,2024-10-30 19:00:00,confirmada
2724,user455,20,2024-01-24 18:30:00,cancelada
2725,user187,36,2025-02-27 13:15:00,confirmada
2726,user146,47,2024-07-27 14:45:00,confirmada
2727,user429,25,2024-01-11 16:45:00,cancelada
2728,user443,50,2025-05-26 13:30:00,confirmada
2729,user305,16,2025-04-21 12:30:00,confirmada
2730,user017,42,2024-02-14 17:45:00,cancelada
2731,user380,50,2024-06-28 17:15:00,confirmada
2732,user167,22,2024-02-13 22:30:00,cancelada
2733,user260,8,2024-04-28 14:15:00,cancelada
2734,user396,7,2024-06-21 17:00:00,cancelada
2735,user332,21,2025-02-21 21:00:00,confirmada
2736,user266,18,2024-10-02 16:00:00,confirmada
2737,user199,28,2024-05-25 16:15:00,confirmada
2738,user133,32,2025-02-24 21:45:00,cancelada
2739,user292,27,2025-06-23 16:00:00,confirmada
2740,user316,13,2024-11-28 19:00:00,cancelada
2741,user406,50,2025-02-23 20:00:00,confirmada
2742,user375,28,2025-03-23 13:30:00,confirmada
2743,user073,9,2024-09-08 14:15:00,cancelada
2744,user411,24,2025-03-05 17:45:00,confirmada
2745,user069,5,2024-08-22 19:00:00,cancelada
2746,user090,48,2024-07-13 22:30:00,cancelada
2747,user152,13,2024-05-27 14:00:00,cancelada
2748,user337,33,2025-04-29 13:00:00,cancelada
2749,user352,19,2024-06-24 19:30:00,confirmada
2750,user134,50,2025-01-24 14:15:00,confirmada
2751,user412,47,2024-12-02 13:15:00,cancelada
2752,user318,20,2025-06-07 21:45:00,cancelada
2753,user364,36,2025-02-13 22:45:00,confirmada
2754,user395,17,2024-04-30 15:15:00,cancelada
2755,user009,11,2024-08-14 22:45:00,cancelada
2756,user214,39,2024-02-22 18:45:00,cancelada
2757,user416,17,2024-04-08 17:45:00,cancelada
2758,user498,4,2024-10-06 13:30:00,cancelada
2759,user268,22,2025-03-06 13:30:00,confirmada
2760,user493,7,2025-06-17 20:45:00,confirmada
2761,user147,8,2024-03-19 20:45:00,cancelada
2762,user489,5,2025-03-27 18:45:00,confirmada
2763,user430,37,2024-03-21 12:30:00,confirmada
2764,user497,24,2025-04-02 19:00:00,confirmada
2765,user075,24,2024-03-13 16:00:00,confirmada
2766,user309,48,2025-04-25 14:30:00,cancelada
2767,user479,41,2024-01-28 15:45:00,confirmada
2768,user125,12,2025-03-21 13:00:00,confirmada
2769,user201,44,2024-07-22 15:30:00,cancelada
2770,user163,18,2025-01-12 16:00:00,confirmada
2771,user420,44,2024-10-25 17:00:00,confirmada
2772,user390,49,2024-10-30 22:30:00,confirmada
2773,user294,11,2024-03-12 13:45:00,confirmada
2774,user306,39,2024-04-27 15:15:00,cancelada
2775,user250,18,2025-04-23 13:15:00,cancelada
2776,user347,3,2024-06-16 17:15:00,confirmada
2777,user371,16,2025-03-30 21:00:00,confirmada
2778,user425,1,2025-04-05 22:45:00,confirmada
2779,user297,28,2025-06-24 20:00:00,cancelada
2780,user037,49,2024-07-20 19:45:00,confirmada
2781,user426,31,2024-10-04 21:00:00,confirmada
2782,user264,37,2024-07-22 21:45:00,cancelada
2783,user312,37,2025-01-26 12:15:00,cancelada
2784,user289,26,2024-12-21 21:45:00,cancelada
2785,user396,40,2024-01-08 22:15:00,confirmada
2786,user235,18,2025-01-17 15:15:00,cancelada
2787,user120,26,2024-10-18 18:00:00,confirmada
2788,user382,16,2024-09-04 17:15:00,cancelada
2789,user277,41,2024-11-22 14:00:00,cancelada
2790,user472,47,2025-06-16 15:15:00,confirmada
2791,user254,48,2024-07-03 13:45:00,cancelada
2792,user138,2,2024-09-01 15:45:00,confirmada
2793,user361,45,2024-08-18 14:45:00,confirmada
2794,user030,47,2024-09-10 21:30:00,cancelada
2795,user056,44,2025-05-20 21:45:00,confirmada
2796,user386,31,2024-10-19 22:00:00,confirmada
2797,user499,23,2025-03-04 14:45:00,cancelada
2798,user089,9,2024-03-15 17:00:00,cancelada
2799,user112,20,2025-06-20 17:15:00,confirmada
2800,user435,42,2025-04-15 21:45:00,confirmada
2801,user321,18,2024-10-18 15:30:00,confirmada
2802,user244,16,2025-05-05 18:00:00,confirmada
2803,user162,38,2024-09-02 15:45:00,confirmada
2804,user050,9,2024-12-31 21:00:00,confirmada
2805,user278,2,2024-04-09 15:00:00,confirmada
2806,user316,6,2024-03-15 12:45:00,confirmada
2807,user108,48,2024-07-25 14:00:00,cancelada
2808,user032,49,2025-04-04 13:45:00,cancelada
2809,user427,47,2024-07-27 22:00:00,cancelada
2810,user243,32,2024-08-07 12:45:00,confirmada
2811,user496,17,2024-08-05 14:45:00,cancelada
2812,user366,37,2024-09-19 20:45:00,confirmada
2813,user071,20,2024-10-26 12:15:00,confirmada
2814,user344,3,2025-03-06 14:00:00,confirmada
2815,user495,28,2024-07-21 20:45:00,cancelada
2816,user227,32,2025-05-26 17:30:00,confirmada
2817,user204,35,2025-05-31 14:15:00,cancelada
2818,user021,14,2024-01-25 20:15:00,confirmada
2819,user073,18,2024-09-20 20:30:00,cancelada
2820,user052,3,2024-05-02 14:30:00,confirmada
2821,user209,17,2024-03-29 17:30:00,cancelada
2822,user253,25,2025-03-07 14:15:00,confirmada
2823,user083,40,2024-02-10 12:30:00,confirmada
2824,user275,26,2024-07-17 20:00:00,confirmada
2825,user472,1,2024-08-05 22:30:00,confirmada
2826,user168,34,2025-06-09 17:00:00,cancelada
2827,user026,31,2024-03-19 18:45:00,cancelada
2828,user170,12,2024-11-30 17:45:00,cancelada
2829,user074,48,2025-01-13 15:45:00,cancelada
2830,user136,21,2024-05-07 12:00:00,cancelada
2831,user489,44,2024-04-30 14:45:00,confirmada
2832,user215,39,2025-03-11 21:45:00,cancelada
2833,user313,31,2024-06-25 18:00:00,confirmada
2834,user105,25,2024-01-16 19:00:00,confirmada
2835,user235,26,2025-05-22 13:45:00,cancelada
2836,user429,10,2024-08-20 20:30:00,confirmada
2837,user330,25,2024-05-31 18:45:00,confirmada
2838,user165,12,2025-05-26 16:15:00,confirmada
2839,user239,17,2024-11-01 17:00:00,cancelada
2840,user086,27,2024-12-22 21:45:00,cancelada
2841,user115,26,2025-05-26 19:30:00,cancelada
2842,user451,38,2024-07-02 13:45:00,confirmada
2843,user230,38,2024-06-12 21:15:00,cancelada
2844,user417,43,2025-04-22 18:15:00,cancelada
2845,user048,48,2024-06-25 16:30:00,cancelada
2846,user145,8,2024-09-02 12:45:00,cancelada
2847,user077,44,2024-11-23 17:15:00,cancelada
2848,user198,34,2024-08-17 15:30:00,cancelada
2849,user259,19,2025-06-01 21:15:00,confirmada
2850,user266,28,2024-09-11 17:15:00,confirmada
2851,user184,50,2024-05-27 13:30:00,cancelada
2852,user396,30,2025-03-26 22:30:00,cancelada
2853,user366,27,2024-05-14 19:15:00,confirmada
2854,user304,22,2025-05-24 18:15:00,cancelada
2855,user427,3,2024-04-20 17:15:00,cancelada
2856,user271,25,2024-04-28 12:45:00,cancelada
2857,user189,39,2024-03-03 22:30:00,confirmada
2858,user279,8,2025-06-12 17:45:00,confirmada
2859,user117,9,2025-05-15 18:15:00,cancelada
2860,user134,32,2024-04-07 12:30:00,confirmada
2861,user406,17,2024-02-17 19:15:00,cancelada
2862,user038,5,2024-10-27 20:15:00,cancelada
2863,user355,32,2024-09-06 18:30:00,cancelada
2864,user105,16,2024-09-14 13:45:00,cancelada
2865,user254,30,2024-01-03 14:00:00,cancelada
2866,user194,1,2024-03-26 20:30:00,confirmada
2867,user379,42,2024-07-23 12:45:00,confirmada
2868,user152,3,2025-04-16 14:15:00,confirmada
2869,user145,18,2024-04-30 12:15:00,confirmada
2870,user455,11,2025-06-04 12:30:00,cancelada
2871,user038,4,2024-09-08 18:00:00,confirmada
2872,user094,23,2024-06-08 17:00:00,confirmada
2873,user160,3,2025-02-24 20:00:00,cancelada
2874,user480,33,2024-03-18 15:30:00,cancelada
2875,user012,14,2024-05-15 20:00:00,cancelada
2876,user248,26,2025-03-27 13:45:00,confirmada
2877,user344,43,2025-01-23 20:30:00,confirmada
2878,user229,10,2024-01-08 13:00:00,cancelada
2879,user225,25,2024-06-03 15:15:00,cancelada
2880,user483,8,2025-01-02 22:00:00,cancelada
2881,user493,22,2025-01-16 22:15:00,confirmada
2882,user339,32,2024-01-26 16:30:00,confirmada
2883,user232,41,2024-12-26 19:45:00,cancelada
2884,user152,33,2024-01-30 18:45:00,cancelada
2885,user413,22,2024-05-07 18:45:00,cancelada
2886,user333,36,2024-08-20 17:00:00,confirmada
2887,user024,11,2025-01-12 14:30:00,confirmada
2888,user264,44,2024-02-02 20:15:00,confirmada
2889,user291,25,2024-10-07 12:45:00,cancelada
2890,user034,45,2025-03-21 16:30:00,confirmada
2891,user239,22,2024-06-24 12:00:00,cancelada
2892,user190,40,2024-02-26 15:30:00,cancelada
2893,user298,14,2024-03-19 16:30:00,confirmada
2894,user054,14,2024-03-09 16:15:00,cancelada
2895,user080,37,2024-10-21 13:45:00,cancelada
2896,user052,21,2024-11-21 19:30:00,cancelada
2897,user410,1,2024-06-14 17:00:00,confirmada
2898,user009,5,2024-12-14 21:30:00,cancelada
2899,user294,25,2025-05-15 18:30:00,cancelada
2900,user059,31,2025-06-12 18:00:00,confirmada
2901,user417,15,2024-06-01 21:30:00,cancelada
2902,user333,36,2025-03-13 20:30:00,confirmada
2903,user074,35,2024-09-20 16:15:00,cancelada
2904,user481,2,2024-07-02 13:15:00,cancelada
2905,user221,25,2024-05-22 17:45:00,cancelada
2906,user478,47,2025-04-08 13:45:00,confirmada
2907,user428,50,2024-11-24 21:45:00,cancelada
2908,user299,44,2025-05-08 21:00:00,confirmada
2909,user034,23,2025-03-10 22:00:00,cancelada
2910,user287,10,2024-05-26 19:15:00,confirmada
2911,user374,3,2025-02-20 18:45:00,cancelada
2912,user394,38,2025-01-27 16:30:00,cancelada
2913,user489,1,2025-01-30 21:30:00,confirmada
2914,user362,24,2024-03-27 21:45:00,confirmada
2915,user193,6,2024-02-23 18:45:00,cancelada
2916,user263,3,2025-02-01 17:30:00,confirmada
2917,user174,24,2024-07-28 14:15:00,cancelada
2918,user408,46,2024-11-22 13:15:00,confirmada
2919,user391,12,2025-02-10 13:30:00,cancelada
2920,user192,28,2024-02-10 17:15:00,confirmada
2921,user165,39,2024-05-31 18:00:00,confirmada
2922,user448,19,2024-10-01 18:15:00,confirmada
2923,user112,50,2025-06-19 14:30:00,cancelada
2924,user428,25,2024-02-17 19:15:00,confirmada
2925,user273,1,2024-01-31 15:30:00,confirmada
2926,user397,46,2024-12-06 12:15:00,confirmada
2927,user317,40,2024-09-28 16:15:00,confirmada
2928,user411,41,2024-11-08 19:30:00,cancelada
2929,user410,20,2025-02-17 18:45:00,confirmada
2930,user075,50,2024-05-30 14:00:00,cancelada
2931,user450,9,2024-10-04 14:45:00,cancelada
2932,user233,25,2025-01-20 19:15:00,confirmada
2933,user001,14,2025-01-31 12:15:00,confirmada
2934,user043,50,2024-08-17 20:15:00,cancelada
2935,user042,44,2024-03-07 22:00:00,confirmada
2936,user192,5,2024-02-14 19:15:00,cancelada
2937,user016,38,2024-06-08 16:30:00,cancelada
2938,user404,48,2024-09-26 12:15:00,confirmada
2939,user241,31,2024-05-17 14:45:00,confirmada
2940,user086,40,2024-03-28 18:30:00,cancelada
2941,user336,2,2025-02-27 15:30:00,cancelada
2942,user140,29,2024-05-07 18:00:00,cancelada
2943,user258,1,2024-08-25 20:45:00,cancelada
2944,user169,13,2024-06-26 21:30:00,cancelada
2945,user125,8,2024-09-19 15:15:00,confirmada
2946,user453,48,2025-04-25 14:15:00,confirmada
2947,user361,26,2024-09-10 21:15:00,confirmada
2948,user232,40,2024-12-08 14:00:00,confirmada
2949,user268,27,2024-08-26 16:30:00,cancelada
2950,user384,1,2024-01-24 20:45:00,confirmada
2951,user472,12,2025-03-03 20:15:00,confirmada
2952,user398,45,2024-12-14 20:00:00,confirmada
2953,user477,41,2024-07-05 14:30:00,cancelada
2954,user115,23,2024-08-20 20:00:00,cancelada
2955,user442,22,2025-05-13 20:30:00,cancelada
2956,user024,21,2024-12-08 18:45:00,confirmada
2957,user496,15,2025-06-23 20:45:00,cancelada
2958,user160,46,2025-03-04 14:45:00,cancelada
2959,user136,50,2025-06-16 12:30:00,cancelada
2960,user336,27,2025-03-14 20:15:00,cancelada
2961,user152,20,2024-11-30 15:30:00,confirmada
2962,user312,22,2024-07-31 15:45:00,confirmada
2963,user469,18,2024-02-24 15:00:00,confirmada
2964,user038,19,2024-06-30 21:00:00,cancelada
2965,user219,7,2024-10-07 12:45:00,confirmada
2966,user074,44,2025-05-07 20:15:00,confirmada
2967,user494,15,2024-12-03 16:30:00,confirmada
2968,user375,40,2025-06-06 15:30:00,cancelada
2969,user198,47,2024-11-29 16:45:00,cancelada
2970,user453,18,2024-09-12 15:15:00,cancelada
2971,user176,4,2024-08-30 14:00:00,confirmada
2972,user314,37,2025-03-06 16:00:00,confirmada
2973,user225,40,2024-07-26 21:00:00,confirmada
2974,user198,24,2024-11-06 16:15:00,cancelada
2975,user490,16,2024-03-02 13:15:00,cancelada
2976,user279,18,2024-03-10 20:15:00,confirmada
2977,user154,26,2024-01-21 16:30:00,cancelada
2978,user392,12,2025-05-03 13:15:00,confirmada
2979,user016,2,2024-03-21 15:15:00,cancelada
2980,user234,23,2025-06-22 12:15:00,confirmada
2981,user488,41,2024-11-13 22:45:00,cancelada
2982,user252,45,2024-08-30 13:45:00,confirmada
2983,user361,14,2024-06-05 16:15:00,confirmada
2984,user323,5,2024-04-19 16:00:00,cancelada
2985,user081,3,2024-01-25 14:00:00,cancelada
2986,user239,31,2024-10-10 22:15:00,cancelada
2987,user495,35,2024-09-04 19:15:00,confirmada
2988,user087,28,2025-05-20 20:45:00,cancelada
2989,user234,38,2025-05-26 22:15:00,cancelada
2990,user229,16,2024-01-17 17:45:00,confirmada
2991,user382,50,2024-02-21 15:15:00,cancelada
2992,user099,43,2024-12-26 15:30:00,confirmada
2993,user196,36,2024-03-19 15:15:00,cancelada
2994,user261,33,2024-07-03 22:00:00,confirmada
2995,user216,33,2024-01-13 12:30:00,cancelada
2996,user133,24,2024-05-16 12:45:00,confirmada
2997,user233,40,2025-05-14 18:30:00,confirmada
2998,user232,17,2024-11-28 20:45:00,confirmada
2999,user397,45,2024-05-24 18:00:00,cancelada
3000,user210,32,2024-12-28 18:15:00,confirmada
3001,user324,36,2024-08-28 12:00:00,confirmada
3002,user290,4,2024-05-09 22:45:00,cancelada
3003,user184,40,2024-07-29 16:30:00,cancelada
3004,user187,9,2024-05-11 14:45:00,cancelada
3005,user045,39,2025-05-25 21:00:00,cancelada
3006,user348,14,2024-01-06 14:00:00,confirmada
3007,user421,46,2024-10-10 20:00:00,confirmada
3008,user466,15,2025-04-20 22:45:00,confirmada
3009,user478,38,2025-01-21 14:30:00,confirmada
3010,user261,40,2024-12-23 12:15:00,confirmada
3011,user273,42,2024-11-22 17:45:00,cancelada
3012,user063,20,2024-02-06 17:45:00,cancelada
3013,user012,46,2024-12-20 13:00:00,cancelada
3014,user166,44,2025-05-05 20:15:00,confirmada
3015,user334,16,2024-04-13 18:15:00,cancelada
3016,user166,5,2025-05-20 15:45:00,cancelada
3017,user385,18,2024-07-23 13:45:00,confirmada
3018,user207,46,2024-04-10 21:15:00,cancelada
3019,user211,41,2025-01-28 15:45:00,cancelada
3020,user102,26,2024-11-13 12:00:00,cancelada
3021,user478,9,2024-11-26 18:30:00,confirmada
3022,user373,26,2024-08-28 14:45:00,cancelada
3023,user487,15,2025-04-17 13:45:00,cancelada
3024,user220,28,2025-01-30 12:30:00,cancelada
3025,user316,3,2024-10-31 15:45:00,confirmada
3026,user492,34,2024-02-10 12:45:00,confirmada
3027,user436,37,2025-06-17 17:45:00,cancelada
3028,user050,3,2025-06-04 14:45:00,confirmada
3029,user474,27,2024-11-07 15:15:00,cancelada
3030,user191,6,2024-03-01 17:30:00,cancelada
3031,user155,41,2024-07-04 18:15:00,cancelada
3032,user274,14,2024-12-13 14:30:00,cancelada
3033,user483,3,2024-09-15 21:30:00,confirmada
3034,user128,15,2025-05-03 22:45:00,cancelada
3035,user250,3,2025-03-08 21:00:00,cancelada
3036,user448,48,2024-12-18 16:00:00,confirmada
3037,user284,3,2024-06-01 16:45:00,confirmada
3038,user092,23,2024-06-14 19:45:00,cancelada
3039,user201,20,2025-02-22 17:45:00,cancelada
3040,user331,15,2024-02-27 12:15:00,confirmada
3041,user248,24,2025-01-18 21:30:00,confirmada
3042,user427,17,2024-06-25 20:00:00,cancelada
3043,user155,29,2024-08-22 22:00:00,cancelada
3044,user263,44,2024-03-24 13:45:00,confirmada
3045,user377,46,2025-01-13 14:00:00,cancelada
3046,user106,31,2024-11-02 12:45:00,confirmada
3047,user403,1,2024-11-22 19:15:00,cancelada
3048,user165,3,2025-04-19 16:00:00,cancelada
3049,user280,34,2025-04-06 22:30:00,cancelada
3050,user418,26,2025-05-16 20:15:00,confirmada
3051,user398,14,2024-09-19 13:30:00,cancelada
3052,user065,26,2024-12-25 15:30:00,cancelada
3053,user213,39,2024-01-18 12:30:00,cancelada
3054,user330,3,2025-03-23 22:15:00,confirmada
3055,user204,45,2025-02-06 15:15:00,cancelada
3056,user500,38,2024-05-23 15:30:00,cancelada
3057,user122,32,2024-01-27 14:45:00,cancelada
3058,user458,21,2025-02-27 15:45:00,cancelada
3059,user350,43,2025-04-10 13:15:00,cancelada
3060,user288,48,2025-04-22 17:30:00,cancelada
3061,user275,27,2024-05-29 18:30:00,cancelada
3062,user204,26,2024-05-03 18:00:00,confirmada
3063,user184,46,2025-04-30 21:45:00,cancelada
3064,user351,9,2024-08-29 20:45:00,confirmada
3065,user232,27,2025-05-21 18:30:00,confirmada
3066,user330,7,2025-05-02 15:00:00,cancelada
3067,user451,26,2024-07-07 13:15:00,cancelada
3068,user275,15,2024-03-26 19:00:00,cancelada
3069,user252,11,2025-02-23 18:30:00,cancelada
3070,user397,14,2024-01-15 12:45:00,confirmada
3071,user192,25,2024-05-08 14:45:00,cancelada
3072,user371,5,2025-03-03 22:00:00,confirmada
3073,user407,5,2024-09-14 16:00:00,cancelada
3074,user170,31,2025-03-06 18:15:00,cancelada
3075,user322,35,2024-05-28 16:00:00,cancelada
3076,user137,30,2025-04-03 20:00:00,cancelada
3077,user209,46,2024-08-27 17:15:00,cancelada
3078,user492,47,2024-04-14 15:00:00,cancelada
3079,user154,22,2024-10-30 20:15:00,confirmada
3080,user138,44,2024-06-10 18:45:00,cancelada
3081,user285,28,2024-04-19 17:30:00,confirmada
3082,user345,15,2025-04-08 21:30:00,cancelada
3083,user386,10,2024-04-18 17:00:00,cancelada
3084,user021,27,2025-04-24 18:30:00,cancelada
3085,user317,28,2024-08-04 14:45:00,cancelada
3086,user156,13,2024-10-31 14:30:00,cancelada
3087,user234,13,2024-09-01 12:45:00,cancelada
3088,user451,44,2024-06-17 14:45:00,confirmada
3089,user032,9,2025-02-08 13:30:00,cancelada
3090,user297,11,2024-05-21 21:45:00,confirmada
3091,user312,41,2024-09-22 19:30:00,confirmada
3092,user025,20,2024-10-05 16:30:00,cancelada
3093,user311,41,2025-04-21 22:45:00,cancelada
3094,user315,41,2024-03-22 21:45:00,cancelada
3095,user274,49,2024-03-11 20:15:00,confirmada
3096,user059,9,2024-05-27 21:30:00,cancelada
3097,user408,8,2024-08-29 18:00:00,confirmada
3098,user313,50,2025-02-12 20:30:00,confirmada
3099,user063,11,2025-03-12 22:15:00,cancelada
3100,user458,24,2024-11-02 19:00:00,cancelada
3101,user244,24,2024-06-13 13:30:00,confirmada
3102,user050,32,2024-10-07 20:00:00,confirmada
3103,user318,28,2025-01-09 22:15:00,confirmada
3104,user021,33,2024-01-17 21:30:00,confirmada
3105,user041,14,2025-01-08 18:15:00,confirmada
3106,user012,22,2025-02-14 17:30:00,confirmada
3107,user049,3,2024-08-08 13:15:00,confirmada
3108,user101,10,2025-04-22 17:30:00,cancelada
3109,user430,41,2025-02-09 19:00:00,confirmada
3110,user065,25,2025-02-11 19:45:00,cancelada
3111,user494,4,2024-06-12 21:45:00,confirmada
3112,user100,26,2024-03-31 12:15:00,cancelada
3113,user129,27,2024-02-10 12:00:00,cancelada
3114,user090,45,2024-09-28 18:30:00,confirmada
3115,user092,47,2024-08-23 20:30:00,cancelada
3116,user068,35,2025-03-01 18:15:00,confirmada
3117,user147,39,2025-04-30 14:45:00,cancelada
3118,user449,23,2024-04-26 21:45:00,confirmada
3119,user139,25,2024-11-05 18:45:00,cancelada
3120,user373,42,2024-06-29 20:30:00,confirmada
3121,user471,22,2024-06-28 18:00:00,cancelada
3122,user098,11,2024-05-05 20:00:00,confirmada
3123,user146,29,2025-02-05 13:00:00,confirmada
3124,user039,11,2025-04-22 17:00:00,confirmada
3125,user061,37,2024-10-11 18:30:00,confirmada
3126,user099,1,2025-05-24 16:30:00,confirmada
3127,user449,40,2024-02-12 13:45:00,confirmada
3128,user497,6,2025-03-31 18:45:00,cancelada
3129,user397,36,2025-05-06 15:30:00,confirmada
3130,user159,37,2024-04-20 16:15:00,cancelada
3131,user439,43,2025-04-13 18:00:00,confirmada
3132,user174,35,2024-05-22 19:45:00,cancelada
3133,user253,9,2025-01-13 15:45:00,confirmada
3134,user012,49,2024-11-26 19:15:00,confirmada
3135,user017,7,2025-06-03 12:00:00,cancelada
3136,user419,25,2025-02-13 14:00:00,cancelada
3137,user005,24,2024-11-04 22:15:00,cancelada
3138,user243,26,2024-04-26 13:15:00,confirmada
3139,user164,41,2024-02-04 20:15:00,confirmada
3140,user200,13,2025-05-17 16:45:00,cancelada
3141,user100,35,2024-08-16 18:00:00,cancelada
3142,user177,8,2025-06-16 17:45:00,confirmada
3143,user165,46,2024-12-16 18:45:00,confirmada
3144,user147,16,2024-08-25 13:00:00,cancelada
3145,user038,26,2024-10-29 20:15:00,cancelada
3146,user315,38,2025-03-06 13:45:00,confirmada
3147,user212,40,2024-04-29 13:45:00,cancelada
3148,user410,42,2024-02-06 17:30:00,cancelada
3149,user308,1,2024-11-26 18:00:00,confirmada
3150,user412,20,2024-01-25 15:30:00,confirmada
3151,user281,18,2025-06-13 13:45:00,confirmada
3152,user283,24,2024-08-11 12:30:00,cancelada
3153,user289,14,2024-05-26 19:15:00,cancelada
3154,user220,33,2024-05-17 21:00:00,cancelada
3155,user138,24,2025-04-10 21:00:00,cancelada
3156,user143,34,2024-03-24 18:00:00,confirmada
3157,user287,50,2024-12-29 19:45:00,cancelada
3158,user082,47,2025-03-21 19:00:00,cancelada
3159,user038,8,2024-06-20 19:00:00,cancelada
3160,user415,34,2024-11-08 14:30:00,cancelada
3161,user328,13,2024-10-02 15:00:00,cancelada
3162,user383,32,2024-11-11 18:00:00,cancelada
3163,user409,5,2024-09-13 12:30:00,cancelada
3164,user009,18,2025-06-18 15:15:00,confirmada
3165,user414,40,2024-08-26 18:30:00,cancelada
3166,user495,9,2025-04-27 22:15:00,confirmada
3167,user494,14,2025-05-16 22:30:00,confirmada
3168,user134,41,2025-02-01 16:15:00,cancelada
3169,user342,6,2025-02-27 13:15:00,confirmada
3170,user210,20,2025-02-19 17:15:00,confirmada
3171,user142,22,2025-02-15 22:00:00,confirmada
